NIT,NOMBRE,CALIFICACION_PROMEDIO
46612892,Thompson-Tyler,4
16101906,"Caldwell, Li and Washington",3
37677923,Callahan and Sons,1
39260239,Macdonald and Sons,1
64676272,"Richards, Cherry and Graham",4
07041433,Medina-Jones,2
60995254,Carter-Pierce,3
38796425,"Dalton, Smith and Clark",4
42637202,"Burton, Davis and Jones",4
40044910,"King, Wallace and Schmidt",3
29073467,Wilson Inc,5
01212327,Ward Group,3
15554765,Thomas-Flores,5
66965336,"Alvarez, Garcia and Myers",2
46143488,Wilson Group,3
61642027,Buck-Lucas,2
54514157,Singleton PLC,3
79824736,Jones-Porter,3
67445332,Garrison-Vasquez,4
78498327,Cook Ltd,2
61940437,"Terrell, Cruz and Padilla",1
27560846,Berg-Kaiser,4
50757268,Key-Carroll,4
02486765,"Lopez, Cox and Larsen",2
04475934,Ellis-Young,1
05130184,Baker PLC,3
53032676,Melendez-Velez,4
34589472,Coleman-Jensen,2
88929811,Whitaker-Hampton,2
45759253,Ingram LLC,3
12089840,Perez-Foley,4
47517370,"Woods, Martinez and Wheeler",3
72653258,Delgado PLC,5
45562044,Mason LLC,5
83567803,Garcia-Carrillo,4
30516359,Kent and Sons,1
68927721,Williams Inc,1
78444669,"Pierce, Crane and Burns",3
96327647,Phillips Ltd,2
16120532,Freeman PLC,4
51959432,"Allen, Johnson and Beard",4
23294035,Johns-Robinson,5
33971162,Miller-Webster,1
84425638,Ramirez Inc,1
50677559,Brown-Martinez,3
82328740,"Hernandez, Wilson and Webb",5
52030215,Conrad Inc,2
12425242,Conway-Adams,2
84855169,Mora-Luna,5
20069346,Marshall-Clark,3
09500013,Hayes-Hernandez,3
76327681,Mccormick LLC,4
56718676,"Shields, Long and Walton",4
34082430,"Nguyen, Ballard and Hicks",5
00748544,Bell Ltd,2
31983570,"Washington, Lin and Dalton",2
27013809,Williams-Holt,1
68529895,Mcneil Group,3
57198125,Gonzalez PLC,3
93783125,Lewis-Miller,2
97058175,"Sanford, Dorsey and Rodriguez",2
02632315,"May, Pope and Davis",2
31469517,Ramirez Inc,1
16564480,Shaw and Sons,5
81596461,Harper-Rogers,4
39809667,Serrano Ltd,2
72977699,"Fuller, Nelson and Cooley",3
44665760,Henson Inc,1
42102342,"Sanchez, Cervantes and Morgan",2
23202535,Phillips Inc,3
80230939,Cruz PLC,1
60854483,James LLC,2
57682372,"Foster, Berg and Johnston",5
11381280,Booker Group,2
78362185,Wells Ltd,5
70147179,Kent-Anderson,5
40826745,Marquez Group,4
40618395,"Williams, Velasquez and Gutierrez",1
43803675,"Bartlett, Johnson and Duncan",4
22590633,"Ford, Blair and Campos",3
49166736,"Savage, Gentry and Jones",2
33796765,Davis-Jones,1
62743174,Saunders-Franco,5
48033916,"Evans, Simmons and Garcia",2
64774961,Wheeler-Allen,3
16430174,Spencer-Adams,1
90904615,"Evans, Walker and Parks",5
53198853,Williamson PLC,5
85422308,Martin Ltd,1
93616317,Jones-Kerr,5
57232768,Collins Ltd,5
33715698,Howard-Wade,1
43947126,Middleton and Sons,5
86535427,Jones and Sons,5
14172687,Rivera-Calhoun,5
89992890,Soto and Sons,1
36608676,Brown-Jimenez,3
15519436,Sanchez-Marshall,2
73068259,Smith and Sons,2
97138556,"Davis, Perry and Brown",3
16776524,Medina-Lopez,1
85028029,"Clark, Hamilton and Reed",1
65054697,Bennett PLC,4
79145985,Taylor-White,3
22797858,"Chavez, Cox and West",2
49382846,"Wolf, Reilly and Bowen",2
82410117,Ward-Owen,4
33982496,"Mccarty, Silva and Rose",3
65963258,Webster and Sons,5
16209879,Ward Group,1
75573003,Harper Inc,4
21516849,Giles LLC,3
45421488,Holland-Griffin,4
61837188,"Tanner, Robinson and Perez",1
29847648,Carpenter-Padilla,3
90850967,Waters-Lewis,3
54025028,"Cisneros, Le and King",4
17705370,Miller-Hernandez,2
34168448,Daniels-Wheeler,1
07302084,"Campbell, Lee and Anderson",4
18726831,House-Watts,5
31646574,"Richardson, Jones and Warren",4
33984766,"Drake, Thomas and Klein",5
82081782,Cook-Perez,3
67471584,Taylor Group,2
30849501,Mendoza-Palmer,1
59342038,Drake Ltd,3
87108323,Jimenez-Ross,5
82025311,Wilson and Sons,2
80155300,"Romero, Gates and Clay",2
25655834,"Diaz, Escobar and Ford",1
79365314,Harris and Sons,3
39076038,Pierce and Sons,2
30732865,"Smith, Marquez and Myers",5
09400894,Stewart Group,1
15040138,Diaz-Hughes,2
06883386,Sanchez-Richardson,2
71853222,"Smith, Torres and Johnson",1
34534052,"Murray, Lowery and Heath",4
15621269,Adkins PLC,1
87763225,"Cantu, Atkinson and Boyer",5
20364151,"Friedman, Allen and Barrett",1
27589762,Hall-Hernandez,4
76216183,Duffy-Diaz,1
68511326,Ramos and Sons,2
91011558,Holmes-Malone,4
05809677,Perry-Orozco,4
10971413,Walton-Leonard,1
27259504,Calhoun-Palmer,4
21247682,Elliott Inc,4
70569964,"Green, Reynolds and Harrington",4
31371421,"Weaver, Thomas and Espinoza",3
30688476,Gray Group,2
33379098,Miller Ltd,5
01564730,"Bennett, Perry and White",2
84786623,"Cook, Kim and Jordan",2
38439360,Meyer-Robinson,1
57842660,"Watson, Gonzales and Campbell",3
90219757,Murillo-Lynch,3
06073541,Watson-Richard,4
98541164,"Mills, Smith and Johnston",5
09821750,Heath Ltd,2
83584435,Mack-Cortez,4
07254475,Sparks Inc,5
66657781,"Boyer, Williams and Scott",4
07105425,Crawford PLC,1
01084917,"Miller, Johnson and Daniels",3
69725937,Erickson-Bell,5
11390374,Reynolds-Chan,5
70987690,Thomas and Sons,2
34617564,Reyes PLC,2
08373267,"Martinez, Wood and Bolton",3
79292122,Chan-Elliott,3
93943017,Hall PLC,5
67401178,"Webb, Wells and Morris",3
78788749,Rivera Ltd,3
48179409,"Kim, Rodriguez and Moses",3
62607063,"Davidson, Evans and Lee",1
48284356,"Gibson, Gordon and Jackson",4
55759281,"Mcguire, Jordan and Davis",5
17681322,"Wright, Reynolds and Garcia",3
42580881,Mann-Miles,4
05273485,Hebert-Christensen,1
04085324,"Zavala, Anderson and Sawyer",2
47619098,Harper-Blevins,3
32165630,Lopez LLC,1
51855888,"Ellis, Charles and Roberts",1
98873357,"Jarvis, Stafford and Stone",5
42444411,Oliver PLC,5
54845435,Smith-Schmidt,5
27821381,Ward PLC,3
26144757,Alexander-Randolph,2
13339852,Willis-Flowers,5
72233443,Lee-Mills,5
71241494,Young-Carter,4
75811563,"Deleon, Davis and Craig",3
86158657,Mueller PLC,2
27877791,Daniel-Jordan,5
21180378,"Melton, Norton and West",1
93928724,Robertson-Alvarado,3
48986939,Parks Group,5
55468336,Gutierrez Group,1
51331962,"Morris, Bailey and Stephens",5
33750439,Lewis-Rosales,5
70576467,Whitaker-Stephens,4
63472196,Morales-Dixon,4
53357267,"Best, Turner and Walker",5
36475902,Marks Group,3
44459529,Williams-Smith,5
87740400,Santiago-Krause,4
70369236,"Woods, Bennett and Cole",5
92832558,Malone and Sons,4
39580160,Walters Inc,5
66340355,Pierce-Rice,5
52295409,"Chung, Fisher and Griffin",2
83341946,Bentley Inc,2
33613314,"Stein, Horn and Cooper",4
07381171,Boyer-Walton,3
27637579,Smith Group,5
18980738,Wilson and Sons,1
45479243,Williams Inc,2
40947112,"Mcgee, Adams and Edwards",2
40840550,Daniels-Mora,5
92309166,"Fields, Rocha and Oliver",4
45320453,"Rose, Reynolds and Pierce",5
47206274,Cooper-Benson,1
51357443,Mason-Mcintosh,4
61495777,Copeland Group,1
48659802,"Dixon, Zamora and Ray",4
81861170,Hood LLC,4
24403269,Jordan Group,4
63397529,"Hines, Mcguire and Walker",4
19387369,"Park, Lee and Reese",1
76298257,"White, Shields and Sanchez",1
01203776,Bender LLC,4
74903320,Pitts Inc,5
21914584,Sullivan Group,4
66249597,Schmitt-Chandler,5
03228302,Gutierrez PLC,2
63053890,"Davis, Valentine and White",5
76157400,"Rodriguez, Hall and Evans",3
07591273,Lin Group,3
84511720,"Morrow, Richardson and Lucas",4
98861460,"Castillo, Turner and Houston",5
33319148,Baxter Group,3
29949144,Dougherty Ltd,4
77623089,Lopez PLC,4
62621601,Perkins-Smith,1
10662281,"Watson, Knox and Barton",2
87470390,Burns-Miller,1
63598841,Wong LLC,1
25430622,Cunningham Group,4
75610784,Powers-Russo,5
31281249,Vasquez Inc,3
90237164,Dyer-Jensen,4
53055026,Williams-Kaiser,1
41377512,"Waters, Lopez and Odom",2
72370148,Roberts Inc,2
38694578,White PLC,4
30653672,Henson-Martin,1
20617332,Allen-Simpson,1
48406086,Haynes and Sons,4
16911680,"Bryant, Garcia and Beltran",5
05078349,Morgan-Kelley,3
64590912,"Long, Brown and Morton",2
03492833,"Higgins, Morgan and Lamb",3
76885266,Moses-Rhodes,1
00345231,Zimmerman LLC,4
67009022,Gonzales Group,5
97963127,"Clark, Martin and Williams",2
71892603,"Ray, Armstrong and Foster",1
24458870,"Sanchez, Gonzalez and Barrett",3
85040540,Singh Ltd,4
35255383,Powers Group,2
06935047,Jefferson-Le,4
56142204,"Jones, Mckenzie and Gonzales",3
73526797,Barnes-Gay,3
91589705,Mills LLC,1
20000158,Johnson LLC,1
27260753,"Allen, Pacheco and Graham",3
34690055,West Group,4
86813587,Alexander-Smith,4
29775712,Sullivan-Lewis,4
09906501,Riley Inc,4
59654636,Lewis Ltd,2
47307117,Daniel Inc,2
60137609,Mitchell-Gibson,2
92073319,Sanchez-Reed,4
53567727,Hinton Ltd,4
20997250,"Curtis, Barajas and Greer",1
19381770,Franco Group,5
47468832,Scott Group,3
18799583,Harris-Perez,2
12598595,Mullins Ltd,2
27653517,Becker Group,5
90382895,"Rodgers, Thomas and Espinoza",5
76648175,Bell-Price,2
89695678,Henderson and Sons,4
75509224,Green-Hall,3
31876919,Huynh PLC,4
15019295,Santana-Green,4
44665883,Richmond-Craig,2
62329774,Sherman and Sons,4
41363652,Murphy PLC,5
60626660,Hicks PLC,4
88968100,Whitehead-King,5
59412342,Nunez Group,2
36203956,Newman-Stone,2
46765444,Mitchell-Hayes,4
78384774,Brown-Galvan,5
41570067,Bell-Butler,1
75621858,Moore-Campbell,4
93168632,Sanders and Sons,2
38143908,Rios-Ward,2
50422371,"Newman, Guzman and Barnett",4
89415696,Mcdaniel-Beltran,5
49415933,"Harris, Stone and Higgins",3
73883081,Obrien-Saunders,5
97152484,"Lambert, Carter and Becker",5
44940935,Hayes PLC,1
53383457,"Jones, Butler and Macdonald",1
73346791,Schneider-Chambers,1
96331590,Davis Group,2
18515893,Arias-Obrien,4
04467038,Wright Ltd,4
62858045,"Martin, Zimmerman and Ball",5
34699065,Chavez Inc,2
62647939,Huff-Bridges,1
58236697,Pierce Group,1
60537096,"Evans, Todd and Jackson",3
23236899,White Group,5
40117898,Branch PLC,3
28486558,"Pacheco, Yates and Lawson",4
13593681,West Inc,4
30556799,Stafford LLC,4
95524290,Martin-Watts,1
26215068,Thompson-Butler,4
17511704,"Perez, Glenn and Brown",3
20111342,Cuevas-Martinez,2
54393196,Spencer PLC,1
05733866,Morton-Lawson,2
24974271,Owens Inc,4
64636740,Bridges Ltd,4
52732935,Taylor Inc,5
37886202,"Montgomery, Brewer and Walker",4
44843298,Allen-Wolfe,4
28508427,"Salazar, Sanchez and Gaines",3
88606644,Gibson-Moss,2
76327445,Dawson-Young,1
68861056,"Brown, Ramos and Ford",3
93953078,"Garcia, Scott and Clark",5
63660739,Johnson-Santana,3
75051754,Strickland and Sons,5
79493277,Sanchez Inc,2
37232115,"Ward, Rose and Harrison",1
70753592,"Mullins, Hernandez and Bryant",3
79095204,"Ramirez, Poole and Wallace",4
11616337,Brooks PLC,1
42287773,Jackson-Warren,1
17410670,Hendricks-Fletcher,1
82974244,"Walker, Vega and Winters",3
47264021,Barry-Lynch,3
74011896,"Johnston, Fox and May",5
73956969,Townsend PLC,4
94344721,"Gibbs, Moreno and Shepherd",1
74283859,Johnson Inc,5
43640591,"Thomas, Boyer and Benson",4
74774302,Nash Group,5
36297061,Levy Group,4
66314585,"Kramer, Conway and Peterson",4
83460203,Brown-Francis,3
58784310,Clark-Wallace,5
45513732,Chandler-Miranda,5
06742768,Barnes-Walsh,2
24341936,Owens-Love,5
20030889,"Carrillo, Bowman and Nichols",1
80488460,Martinez Ltd,3
70567731,"Jones, Smith and Bowman",2
94100259,Wright-Garner,3
02710761,"Peterson, Alexander and Ortiz",3
19098623,Robinson-Williams,5
38530104,"Miles, Martin and Williams",1
39903990,Pearson-Patton,3
48371988,"Rivers, Thornton and Carey",2
15675866,Ryan and Sons,1
24656566,"Brown, Myers and Nelson",4
95738864,"Carpenter, Brewer and Horton",3
80013990,Atkins and Sons,2
19970523,House-Lee,2
47531109,Flores Group,2
39632944,Robinson-Garcia,2
24420082,Lee Group,5
88200972,Coleman-Buchanan,5
62184793,"Vance, Barker and Christian",4
12549429,Edwards LLC,5
15619464,"Woods, Jones and Leach",5
25077643,Wall Group,4
50916313,Kidd Group,4
80785378,"Thompson, Brown and Livingston",3
66445227,Barber LLC,5
52894954,Bullock-Mcmillan,1
02814810,Cox and Sons,1
04955986,"Daniel, Peters and Lynch",5
47241640,"Estes, Blair and Edwards",2
58602508,"Gomez, Cole and Dillon",5
74554645,Evans-Smith,5
25370096,"Mccoy, Farley and Cantu",1
58022467,"Guzman, Wilson and Harrington",3
69379291,Horton-Price,5
93707237,Ellis-Kim,2
43832392,"Nash, Yoder and Greene",4
24688109,Clark Inc,4
48645041,Welch-Brooks,1
70784091,Garcia-Arroyo,4
72555682,Robles and Sons,3
91314635,Hernandez-Barrera,1
66757375,Sanchez Ltd,1
58987438,Burke PLC,1
85593909,"Ramirez, Monroe and Mendez",4
04814108,"King, Green and Huynh",2
73227687,"Hoover, Baker and Marks",1
56647099,Pham PLC,4
76579219,"Roberts, Gibbs and Sandoval",1
41991633,Aguirre-Garcia,5
72661253,"Nguyen, Shepard and Jordan",1
18739268,"Mcknight, Cervantes and Walls",3
41309025,Larsen-Hansen,5
76778513,Burns-Taylor,4
89146613,Jones and Sons,3
44174545,Chen-Escobar,5
54047778,"Harris, Collins and Smith",2
39368560,Hoffman-Hart,2
96990278,Williams Group,5
74868988,Porter-Martin,3
57461588,"Price, Ramsey and Martinez",1
30193277,Owens Inc,5
63505962,"Taylor, Brown and Dodson",1
54650534,Brooks Inc,5
53651785,"Maxwell, Romero and Oliver",3
32498196,Hogan-Perez,2
14443541,Montgomery-Collins,5
16764910,"Mejia, Anderson and Beltran",1
55774079,Wheeler-Reyes,2
47483828,"Thompson, Garcia and Small",2
65680421,Clark and Sons,5
48326551,Vaughn-Fuller,4
28953142,Wu Inc,1
47902688,Jones Inc,2
04031321,Davis Ltd,4
48378550,Wood-Calderon,3
89439852,Mosley Group,4
89284018,"Welch, Ho and Wright",1
20701345,"Parker, Greer and Burton",4
10121726,"Stone, Miller and Hill",1
70077452,"Johnson, Stephens and Taylor",5
95050195,Davila-Cox,1
74700028,Hamilton-Thompson,4
89854211,"Fisher, Fisher and Coffey",3
32773477,Conley Group,2
77172235,Jones and Sons,4
55545723,Lopez and Sons,1
51140908,"Lambert, Boyd and Ware",2
42747611,Cole LLC,1
62750318,"Palmer, Matthews and Wells",2
86598583,"Gregory, Clark and Lynn",1
60473844,Ortiz-Carlson,1
54911659,"Deleon, Jones and Kent",5
50576036,"Smith, Wood and Morales",3
16602915,Ochoa-Prince,1
44856083,"Silva, Wade and Gonzales",2
68150549,"White, Thompson and Sanchez",3
14983764,Carter Ltd,5
40201412,Meyer and Sons,5
17963749,"Mckinney, Patterson and Hodges",2
57618609,West Ltd,4
48389273,Rogers-Thomas,3
18013757,Walters-Hatfield,5
96951736,Reynolds-Herrera,4
94468830,Alvarado Inc,4
94642360,Richardson-Rodriguez,5
09305083,Lozano and Sons,2
21692154,Odom-Barnes,1
65139745,Willis-Hernandez,5
36698929,"Cardenas, Brown and Fisher",3
51842512,"White, Montgomery and Wilson",5
51842802,Stone-Salinas,4
07402913,Young Group,4
90263934,Melton and Sons,5
08211507,Lee-Ortega,3
36457083,Kramer-Chavez,5
79583893,"Rogers, Armstrong and Parker",2
55988216,"Campbell, Peters and Williamson",1
30884403,Jefferson and Sons,1
14146176,Carter and Sons,3
10004272,"Jones, Villanueva and Wallace",1
50928583,Mcfarland-Merritt,5
63274332,Pena-Russell,4
06189662,Patterson-Palmer,2
22445339,Santiago Group,1
62280747,Thomas Ltd,2
71717333,"Gonzalez, Burton and Kirk",5
72988152,Campbell Ltd,1
69457135,Shaw PLC,1
11742357,Martinez-Clark,1
55486200,Porter-Dennis,3
92476851,Wyatt Inc,2
99813499,Campbell-Lewis,4
01618389,Armstrong-Hughes,2
42532774,Boyd-Garcia,5
22766816,"Sanders, Bautista and Perkins",1
70193886,Malone PLC,4
97075646,Torres Group,5
58642030,Lewis-Mckinney,4
79325998,Andrews-Vasquez,1
51432188,"Shaw, Sims and Johnston",2
64373201,"Alexander, Pham and Nguyen",1
89178195,"Andersen, Carey and Rodriguez",2
72560945,"Carlson, Turner and Nguyen",1
72889077,Sims-Smith,2
07052996,"Henderson, Freeman and Davila",2
41021118,"Steele, Turner and Mitchell",2
03083659,"Thompson, Sanchez and Bell",4
60368034,Moore Inc,2
84417220,Joyce-Phillips,5
61142978,"Floyd, Carr and Martin",1
60929686,"Garcia, Lee and Schultz",3
92187689,"Salinas, Perez and Horton",3
65465523,Kelley-Poole,4
58711989,"Johnson, Morgan and Ellis",5
99575915,"Zuniga, Newton and Martin",1
29009428,"Ellis, Guzman and Cox",2
60559548,Howell Group,2
41246221,Gross Inc,4
49609912,Garrett-Berg,2
84585004,"Morrison, Greene and Lopez",2
52667749,Herrera Group,5
86701419,Walter Group,5
74824656,Nicholson Group,1
02852607,"Byrd, Sutton and Meadows",2
73696698,Davis LLC,5
00215749,Roman-Rollins,3
86658577,Boyd-Lee,4
08764348,Harvey Group,4
92425484,Burke-Crawford,1
03278239,Cook Inc,3
99109479,"Washington, Thornton and Bowers",3
65073094,Walton Ltd,1
00486828,Brown LLC,3
54362871,Moore PLC,4
42679936,Adams Group,3
07829338,Green-Boyer,3
58865538,"Campbell, James and Benson",5
32086225,"Medina, Collins and Arias",3
74292059,"Taylor, Anthony and Mills",3
54990326,"Morales, King and Nelson",5
99707804,Johnson PLC,5
07492433,"Woods, Smith and Roberts",3
13122096,"Trujillo, Schwartz and Jones",2
40855745,Ryan LLC,5
91123466,Valdez-Freeman,1
38421303,Frederick-Davis,4
57422978,Moore-Davis,2
35711360,Bush Inc,2
56537048,Huber and Sons,1
52321863,Barnett Ltd,2
73820970,"Strong, Grant and Leblanc",1
56427028,"Lowe, Vega and Oconnor",2
65834244,Koch PLC,5
39495839,"Ortiz, Gomez and Williams",4
08303462,"Watson, White and Wright",2
36226429,Roberts-Tucker,3
05420674,Green-Nelson,4
03062685,Fischer-Jacobs,5
00587365,Copeland and Sons,3
56756074,"Hodges, Moreno and Hawkins",1
14883767,Callahan PLC,2
79295550,Ball Inc,3
34449479,"Henderson, Hart and Andrews",4
52542602,"Leon, Warner and Blair",1
25345711,Meyer Inc,4
79753623,"Williams, Thompson and Gonzalez",2
53367228,Smith Group,5
10212462,Roth-Terrell,4
13743901,"Martin, Walls and Black",1
85289062,Lee Group,2
77438843,"Weaver, Ellis and Hanson",4
77380142,Smith and Sons,4
77471116,"Martin, Ward and Bradford",1
33120270,Wright PLC,4
64873480,"Jefferson, Jones and Price",1
49391992,"Davis, Guerrero and Walter",2
44587314,"Lewis, Davis and Sherman",4
31817554,Williams LLC,1
86281607,Matthews Ltd,5
92889224,Stevens-Torres,3
84369901,Collins-Reynolds,3
24053747,"Fuentes, Clay and Fisher",1
88422244,Campbell Inc,3
50639984,"Johnson, Harris and Montoya",4
92224438,Cruz-Jenkins,2
14450020,Mcconnell LLC,3
02916316,"Anderson, Monroe and Powell",4
62250559,English Inc,2
93333221,Gordon PLC,5
22870681,"Ryan, Fitzgerald and Chapman",3
99503901,"Meyer, Armstrong and Norman",1
88851655,"Mclaughlin, Brown and Reynolds",3
16758193,Lyons Group,4
08183903,Heath-Harris,3
51908485,Brandt-Carroll,2
66332183,Huang-Olson,4
21523359,"Wilson, Carrillo and Ferguson",5
91842077,Dominguez Group,3
47387980,Daniel-Allison,2
05548545,Hansen-Medina,3
06443511,"Lane, Richardson and Salazar",1
14958045,Howell-Rodriguez,4
17065566,Johnson and Sons,2
55280969,Lucas-Peterson,3
24524117,Navarro-Foster,5
00105675,Dawson-Browning,1
78236301,"Lowery, Arnold and Powell",5
91158147,"Crosby, Allison and King",1
56971453,Lane-Jones,3
04081166,Sanders-Tapia,2
71244426,"Carrillo, Oliver and Mcclure",1
91305381,"Johnson, Pearson and Baker",2
25298581,"Bishop, Reynolds and Wright",2
76438868,"Turner, Brown and Rubio",5
35861942,Gomez Inc,5
71456300,Ford-Huang,1
30212671,Clay and Sons,2
70339314,"Stephens, Reilly and Freeman",4
25840339,"Parker, Dalton and Peters",3
28736912,Martinez Ltd,1
09301832,Goodman-Neal,1
17891868,Ramos-Tran,1
48591508,Smith PLC,2
33483924,"Jones, Johnson and Brooks",5
60918000,Moses LLC,2
64391267,"Todd, Mueller and Mcconnell",3
62164061,"Myers, Valencia and Mcfarland",4
91508270,Ortega-Gaines,3
24829106,Johnson Inc,2
22871107,"Jordan, Harris and Jones",4
23899841,Mccoy-Taylor,5
65406601,Woodard-Anderson,3
83686832,"Nguyen, Vargas and Swanson",1
15159885,"Hernandez, Moore and Smith",3
58375921,Castillo-Wilson,3
51781033,Allen-Johnson,2
55458221,Leach Group,1
36493388,Graham-Smith,2
04902584,Perkins Group,5
36970346,"Carrillo, Chan and Martinez",5
04957096,Richardson LLC,1
40079899,Wood-Davis,2
95299402,Hopkins-Sanchez,1
