ID,ID_CONTENEDOR_ACTUAL,EXISTENCIAS_ACTUALES,NIVEL_REORDEN
80242,80242,5394753,9037
80243,80243,3618749,16389
80244,80244,7217093,6787
80245,80245,905591,59348
80246,80246,3345162,65653
80247,80247,2743474,71759
80248,80248,7313587,75720
80249,80249,8736252,94506
80250,80250,4985004,86906
80251,80251,2841242,9035
80252,80252,635186,12972
80253,80253,9979497,18347
80254,80254,1695956,51656
80255,80255,902065,43244
80256,80256,3962187,6910
80257,80257,1112369,1079
80258,80258,5906340,17445
80259,80259,79021,80690
80260,80260,4062605,45500
80261,80261,4983049,92508
80262,80262,1236944,88473
80263,80263,6209490,3835
80264,80264,4638336,53852
80265,80265,9014364,59222
80266,80266,6401630,36890
80267,80267,6961595,57151
80268,80268,6159950,17628
80269,80269,1069512,38362
80270,80270,8891815,32348
80271,80271,5953636,57242
80272,80272,2287725,78727
80273,80273,4299996,48179
80274,80274,882142,56641
80275,80275,5558196,65997
80276,80276,8168520,39174
80277,80277,5536313,56220
80278,80278,9060521,70407
80279,80279,2499159,22075
80280,80280,5165480,30374
80281,80281,9315992,80785
80282,80282,2303003,64046
80283,80283,2079558,97474
80284,80284,1956377,1782
80285,80285,393773,82303
80286,80286,292214,52282
80287,80287,953049,58422
80288,80288,6141003,66569
80289,80289,1252759,74253
80290,80290,5743131,94212
80291,80291,9339950,25928
80292,80292,5824135,9483
80293,80293,640727,712
80294,80294,3548403,97566
80295,80295,9791561,69064
80296,80296,2750584,12180
80297,80297,8397440,88450
80298,80298,7469635,24064
80299,80299,7717107,10448
80300,80300,7768347,54276
80301,80301,8676915,83632
80302,80302,863633,30783
80303,80303,5464288,25153
80304,80304,776014,69142
80305,80305,7653516,78811
80306,80306,3176310,44677
80307,80307,8688011,35742
80308,80308,450784,60765
80309,80309,8067487,89803
80310,80310,2624806,82091
80311,80311,6218289,63498
80312,80312,1744203,86511
80313,80313,9824702,22764
80314,80314,7199012,78269
80315,80315,8941468,63111
80316,80316,5549532,22986
80317,80317,3547606,22596
80318,80318,2770283,25548
80319,80319,9811436,75620
80320,80320,6707269,85588
80321,80321,4555189,51162
80322,80322,618153,38331
80323,80323,5571055,22106
80324,80324,302322,23150
80325,80325,5922740,13794
80326,80326,7992081,45662
80327,80327,1789765,94181
80328,80328,1688448,63825
80329,80329,1910927,11955
80330,80330,213048,80495
80331,80331,7232329,50428
80332,80332,8506998,87406
80333,80333,1413430,61082
80334,80334,3746208,54657
80335,80335,6943270,51480
80336,80336,1492388,7365
80337,80337,6835351,49460
80338,80338,7897658,293
80339,80339,4729268,47230
80340,80340,4375313,86908
80341,80341,7624764,96838
80342,80342,5174048,92140
80343,80343,3411157,95141
80344,80344,8965368,45675
80345,80345,53489,18350
80346,80346,6048015,16571
80347,80347,5247025,64014
80348,80348,9056037,28813
80349,80349,9275583,79052
80350,80350,2783533,35493
80351,80351,8653678,29498
80352,80352,1462168,98084
80353,80353,2181116,67977
80354,80354,6047028,85292
80355,80355,3527453,4506
80356,80356,9708217,399
80357,80357,2774749,9057
80358,80358,959048,26264
80359,80359,5522431,21687
80360,80360,4273603,95529
80361,80361,3061637,66233
80362,80362,5497772,95448
80363,80363,8286973,21947
80364,80364,2248692,31756
80365,80365,448595,26927
80366,80366,7731395,37354
80367,80367,6264254,17564
80368,80368,5616904,92981
80369,80369,2912174,16515
80370,80370,9162761,40376
80371,80371,9916506,38814
80372,80372,4037153,43757
80373,80373,9645315,77401
80374,80374,1182362,22447
80375,80375,9864676,33751
80376,80376,7159664,36864
80377,80377,2155588,45347
80378,80378,9207171,67598
80379,80379,9748297,37916
80380,80380,1150076,86464
80381,80381,1776783,43104
80382,80382,2746762,84686
80383,80383,6868430,75509
80384,80384,4866289,72468
80385,80385,5850244,8745
80386,80386,75661,85471
80387,80387,1645639,90306
80388,80388,3172551,52722
80389,80389,831855,74839
80390,80390,9780916,62839
80391,80391,699813,26289
80392,80392,4001100,26057
80393,80393,4594527,66564
80394,80394,4833228,683
80395,80395,7871011,61001
80396,80396,2267872,67475
80397,80397,7274600,84790
80398,80398,9420631,92300
80399,80399,3799472,51580
80400,80400,5676696,14257
80401,80401,7761338,54061
80402,80402,2996241,30229
80403,80403,7011525,25683
80404,80404,34638,1389
80405,80405,8049487,24730
80406,80406,3315369,35646
80407,80407,7003224,20794
80408,80408,9698919,45284
80409,80409,5959304,79760
80410,80410,7459654,88821
80411,80411,7912983,80600
80412,80412,7418308,41229
80413,80413,7749399,53468
80414,80414,3261882,45555
80415,80415,3499356,36692
80416,80416,244719,71229
80417,80417,4357836,53350
80418,80418,498818,35477
80419,80419,3851686,73311
80420,80420,8618184,32446
80421,80421,5551827,19965
80422,80422,2066405,11854
80423,80423,6533126,59056
80424,80424,6180209,34341
80425,80425,5427466,99168
80426,80426,911992,56154
80427,80427,7989641,97110
80428,80428,4630250,95435
80429,80429,8229133,66168
80430,80430,8910557,20180
80431,80431,4829207,46876
80432,80432,5988841,85350
80433,80433,6682348,81843
80434,80434,2871537,92840
80435,80435,8868131,10091
80436,80436,7691000,39578
80437,80437,3394745,44518
80438,80438,5516334,79804
80439,80439,8068233,92376
80440,80440,4874635,5878
80441,80441,2593075,54692
80442,80442,8082582,12027
80443,80443,8639784,53994
80444,80444,7625550,38075
80445,80445,5955045,85249
80446,80446,8632006,77850
80447,80447,5257843,85984
80448,80448,9768409,20263
80449,80449,4991695,72293
80450,80450,2388936,52778
80451,80451,1510523,3438
80452,80452,8752374,31674
80453,80453,8311464,97237
80454,80454,8027738,30061
80455,80455,5140173,46274
80456,80456,5586369,69066
80457,80457,2688554,49572
80458,80458,6828462,36523
80459,80459,5022950,23329
80460,80460,901963,51329
80461,80461,4912591,52580
80462,80462,6439176,23383
80463,80463,4106605,76653
80464,80464,8847766,6322
80465,80465,8592704,39497
80466,80466,9949343,79170
80467,80467,1330827,21164
80468,80468,8590805,32400
80469,80469,3618297,29735
80470,80470,5900268,13582
80471,80471,635638,3625
80472,80472,1376587,98572
80473,80473,8550938,31684
80474,80474,2328630,66780
80475,80475,4115746,46290
80476,80476,8655243,135
80477,80477,3810027,81492
80478,80478,6080534,80168
80479,80479,8120154,52536
80480,80480,3374828,73180
80481,80481,1896009,26658
80482,80482,7935790,21793
80483,80483,3127121,63009
80484,80484,6889816,72803
80485,80485,6561880,23984
80486,80486,1935062,69167
80487,80487,7848214,1885
80488,80488,7256123,24507
80489,80489,7962228,28735
80490,80490,9640922,43149
80491,80491,3210485,31784
80492,80492,3063345,97251
80493,80493,4629681,22669
80494,80494,3915083,55435
80495,80495,3265505,54989
80496,80496,7410153,20421
80497,80497,9165967,98613
80498,80498,6884122,9983
80499,80499,3379705,66722
80500,80500,3178367,39679
80501,80501,2314258,96705
80502,80502,2166988,71418
80503,80503,8804226,82729
80504,80504,818709,92384
80505,80505,64474,39069
80506,80506,5141440,39611
80507,80507,7264036,14314
80508,80508,2354518,75971
80509,80509,2877908,79803
80510,80510,2640641,41013
80511,80511,3168796,20290
80512,80512,674743,55327
80513,80513,740107,21398
80514,80514,7985311,80607
80515,80515,6420111,49083
80516,80516,1052672,78546
80517,80517,4189892,68735
80518,80518,7887396,14372
80519,80519,54921,76696
80520,80520,8676040,25339
80521,80521,6628937,59282
80522,80522,2808955,30255
80523,80523,6065311,57102
80524,80524,6172172,11932
80525,80525,9047860,95391
80526,80526,83368,77711
80527,80527,6737385,44063
80528,80528,6421669,80110
80529,80529,2580552,3314
80530,80530,5026607,32175
80531,80531,2223759,32062
80532,80532,3857512,60756
80533,80533,2784427,48079
80534,80534,6540462,3154
80535,80535,4883706,44340
80536,80536,7866503,97826
80537,80537,1995872,20948
80538,80538,2178229,30243
80539,80539,7716110,92000
80540,80540,3811581,58190
80541,80541,6898301,42398
80542,80542,7813344,43553
80543,80543,4931461,87838
80544,80544,6381127,8731
80545,80545,4602563,82143
80546,80546,8632959,46248
80547,80547,2596082,20212
80548,80548,8964512,57287
80549,80549,4263056,46298
80550,80550,6845457,80090
80551,80551,598389,70313
80552,80552,9165341,64830
80553,80553,3169466,14026
80554,80554,18048,35185
80555,80555,6643346,82341
80556,80556,889932,38207
80557,80557,775218,32551
80558,80558,3041754,74078
80559,80559,8164099,9222
80560,80560,5355333,37741
80561,80561,3668641,57866
80562,80562,2477756,18976
80563,80563,5388338,52820
80564,80564,8656283,46126
80565,80565,3215412,67083
80566,80566,3216303,99159
80567,80567,8444564,40597
80568,80568,1983814,79664
80569,80569,5857815,42757
80570,80570,1870737,57762
80571,80571,9078039,62781
80572,80572,6210156,95608
80573,80573,274571,51710
80574,80574,1221722,53640
80575,80575,7499297,86285
80576,80576,1299327,17634
80577,80577,7191218,78351
80578,80578,5664467,59004
80579,80579,877289,84373
80580,80580,5369566,54559
80581,80581,6003412,75513
80582,80582,6009586,78350
80583,80583,5003067,54679
80584,80584,1474458,92553
80585,80585,5369815,12133
80586,80586,1106203,65705
80587,80587,3638459,68767
80588,80588,9799314,86250
80589,80589,7013086,10654
80590,80590,3483261,94552
80591,80591,1927901,48033
80592,80592,7478722,83100
80593,80593,7318436,34442
80594,80594,6511722,14700
80595,80595,949273,4852
80596,80596,1057995,23962
80597,80597,536712,36737
80598,80598,6756515,57463
80599,80599,1443297,42179
80600,80600,947839,82244
80601,80601,5107381,84364
80602,80602,8991085,86562
80603,80603,5241900,62733
80604,80604,5629495,87670
80605,80605,7583575,91150
80606,80606,3177131,40095
80607,80607,9270484,6186
80608,80608,7481155,96300
80609,80609,4558100,10559
80610,80610,4535562,33126
80611,80611,8832386,65577
80612,80612,7180798,43956
80613,80613,4231523,42252
80614,80614,8016526,89566
80615,80615,1945443,19486
80616,80616,4422560,69591
80617,80617,2456448,45153
80618,80618,7133838,31795
80619,80619,3204160,67305
80620,80620,9629316,82997
80621,80621,2146070,68938
80622,80622,112117,92005
80623,80623,7374443,70860
80624,80624,1757553,78829
80625,80625,358656,98585
80626,80626,434424,53937
80627,80627,466151,68399
80628,80628,5081570,52994
80629,80629,4302640,17602
80630,80630,8385308,81126
80631,80631,5156505,5960
80632,80632,1916155,84058
80633,80633,2213618,33083
80634,80634,5507467,96538
80635,80635,1149161,34254
80636,80636,7892312,17577
80637,80637,8149984,55134
80638,80638,1305353,39944
80639,80639,5863069,725
80640,80640,7362251,12206
80641,80641,191000,10131
80642,80642,7361952,6167
80643,80643,3839881,67470
80644,80644,4102133,41485
80645,80645,1194045,37674
80646,80646,1102593,11239
80647,80647,969023,59943
80648,80648,5292943,69227
80649,80649,9164777,53118
80650,80650,3994793,65974
80651,80651,7569647,77295
80652,80652,998730,88425
80653,80653,1525473,73612
80654,80654,773779,35515
80655,80655,9085013,40299
80656,80656,7514913,25212
80657,80657,6685385,46983
80658,80658,2155616,16006
80659,80659,3578441,86157
80660,80660,8730741,96399
80661,80661,1794301,48129
80662,80662,1342874,8189
80663,80663,6171463,62937
80664,80664,965461,60465
80665,80665,7896666,92758
80666,80666,1163323,94070
80667,80667,6652553,8177
80668,80668,5666055,37879
80669,80669,45207,40367
80670,80670,8707417,92401
80671,80671,1442666,92072
80672,80672,4764523,38665
80673,80673,6135766,51929
80674,80674,4850004,37752
80675,80675,5985320,78884
80676,80676,9332586,73460
80677,80677,2008171,64783
80678,80678,4278193,3614
80679,80679,957523,52563
80680,80680,9876527,94012
80681,80681,25385,14972
80682,80682,9197439,25973
80683,80683,3168777,85418
80684,80684,5145535,47912
80685,80685,2409408,78678
80686,80686,1874182,21700
80687,80687,9919817,43595
80688,80688,7941531,70447
80689,80689,9162692,72141
80690,80690,4339926,83685
80691,80691,7129338,34731
80692,80692,1330513,7542
80693,80693,8134369,33469
80694,80694,8707488,74490
80695,80695,2024844,100000
80696,80696,7661219,10015
80697,80697,8226765,68914
80698,80698,8722772,85323
80699,80699,6703254,46807
80700,80700,5421402,95244
80701,80701,5469725,62683
80702,80702,8201813,54823
80703,80703,8771657,84737
80704,80704,3638288,46809
80705,80705,6309722,88235
80706,80706,6484995,28231
80707,80707,6828238,37236
80708,80708,5392589,58363
80709,80709,3827801,60092
80710,80710,2010673,1002
80711,80711,3644423,14510
80712,80712,1674841,66395
80713,80713,4066266,67806
80714,80714,6416139,2313
80715,80715,1783372,39755
80716,80716,5867933,44261
80717,80717,64526,36425
80718,80718,927317,49737
80719,80719,6284692,33092
80720,80720,6658353,97931
80721,80721,3569726,56347
80722,80722,9137809,76502
80723,80723,496201,66234
80724,80724,8946652,13687
80725,80725,4226598,96252
80726,80726,4927660,63701
80727,80727,1769572,96740
80728,80728,4307160,47722
80729,80729,3276666,80786
80730,80730,1148651,73672
80731,80731,5500943,8959
80732,80732,6935725,18727
80733,80733,6945532,87228
80734,80734,5834737,82227
80735,80735,5027804,17313
80736,80736,6922048,65551
80737,80737,3141161,3366
80738,80738,7247677,61319
80739,80739,3062702,1969
80740,80740,4278665,45515
80741,80741,1135595,55276
80742,80742,8521008,89355
80743,80743,3113884,51824
80744,80744,5771955,7861
80745,80745,3030154,19578
80746,80746,9305929,32724
80747,80747,5922742,99907
80748,80748,5563968,82844
80749,80749,2112447,81039
80750,80750,152972,77019
80751,80751,841950,52561
80752,80752,7683262,35741
80753,80753,8504809,5524
80754,80754,6156411,55612
80755,80755,1852862,52991
80756,80756,6951756,30262
80757,80757,9235015,10945
80758,80758,8682163,71657
80759,80759,6936918,79609
80760,80760,2558443,4714
80761,80761,6136758,95127
80762,80762,6790771,8181
80763,80763,4931146,10906
80764,80764,2746021,95162
80765,80765,8057008,28500
80766,80766,2565736,52027
80767,80767,5031207,7280
80768,80768,2275901,10300
80769,80769,172229,54997
80770,80770,4335795,72046
80771,80771,6019690,42040
80772,80772,9403380,42437
80773,80773,1094638,61086
80774,80774,8099591,42776
80775,80775,633196,26391
80776,80776,3216137,5664
80777,80777,112045,88276
80778,80778,597352,8489
80779,80779,657196,49731
80780,80780,7519526,53410
80781,80781,6603697,59034
80782,80782,7241801,97249
80783,80783,9020787,66840
80784,80784,6475979,25542
80785,80785,7356488,6841
80786,80786,8475058,2396
80787,80787,4699013,58124
80788,80788,1643179,33750
80789,80789,8327973,73653
80790,80790,7222037,61949
80791,80791,7709826,79705
80792,80792,7215805,96136
80793,80793,7387830,69004
80794,80794,4406934,42396
80795,80795,1133921,51300
80796,80796,6212992,55079
80797,80797,5715303,52179
80798,80798,1815108,4457
80799,80799,3401029,41790
80800,80800,7197656,96523
80801,80801,2335556,48975
80802,80802,5662475,98014
80803,80803,717218,72924
80804,80804,1034887,33737
80805,80805,7213366,95135
80806,80806,8756743,71451
80807,80807,2559684,54729
80808,80808,5637133,76150
80809,80809,1439078,34872
80810,80810,464355,81158
80811,80811,8171072,33048
80812,80812,9245285,23952
80813,80813,6444636,63579
80814,80814,4465292,5538
80815,80815,2308445,82973
80816,80816,9158943,60199
80817,80817,2054725,32810
80818,80818,3592195,10379
80819,80819,3775959,99760
80820,80820,5526618,65146
80821,80821,8831538,64416
80822,80822,378915,95974
80823,80823,8463111,62228
80824,80824,9338719,18989
80825,80825,2678322,57798
80826,80826,2356139,30347
80827,80827,2194789,24518
80828,80828,7479920,91139
80829,80829,4267341,45725
80830,80830,7764093,67781
80831,80831,7427451,48141
80832,80832,5539164,91367
80833,80833,6120246,49091
80834,80834,4595376,83887
80835,80835,8234207,78614
80836,80836,235553,74631
80837,80837,3935678,10897
80838,80838,5004176,78864
80839,80839,2847483,78013
80840,80840,5317677,61198
80841,80841,1926740,56608
